"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Simons P.","Simons, Penelope (57204347662)","57204347662","The governance gap: Domestic laws and other governance mechanisms","2014","The Governance Gap: Extractive Industries, Human Rights, and the Home State Advantage","","","","178","271","93","2","10.4324/9780203417256-13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066289976&doi=10.4324%2f9780203417256-13&partnerID=40&md5=f19c4cc96e3724270afdbc7acfd5efa9","Book chapter","Final","","Scopus","2-s2.0-85066289976"
"Jemel-Fornetty H.; Louche C.; Bourghelle D.","Jemel-Fornetty, Hager (55904230000); Louche, Céline (8535639900); Bourghelle, David (6504682811)","55904230000; 8535639900; 6504682811","Changing the dominant convention: The role of emerging initiatives in mainstreaming ESG","2011","Critical Studies on Corporate Responsibility, Governance and Sustainability","2","","","85","117","32","27","10.1108/S2043-9059(2011)0000002011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896365408&doi=10.1108%2fS2043-9059%282011%290000002011&partnerID=40&md5=56c743db6658df00cec89044c86d83d2","Article","Final","","Scopus","2-s2.0-84896365408"
"Dowell-Jones M.","Dowell-Jones, Mary (55746325500)","55746325500","Financial institutions and human rights","2013","Human Rights Law Review","13","3","","423","468","45","15","10.1093/hrlr/ngt018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883046638&doi=10.1093%2fhrlr%2fngt018&partnerID=40&md5=fb95f623298885877ac07d0510ff4777","Article","Final","","Scopus","2-s2.0-84883046638"
"Giamporcaro S.; Pretorius L.","Giamporcaro, S. (50461176300); Pretorius, L. (55824198500)","50461176300; 55824198500","Sustainable and responsible investment (SRI) in South Africa: A limited adoption of environmental criteria","2012","Investment Analysts Journal","75","1","","1","19","18","18","10.1080/10293523.2012.11082541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857938836&doi=10.1080%2f10293523.2012.11082541&partnerID=40&md5=d4d5add4b1225fb73a556a8327b63e76","Article","Final","","Scopus","2-s2.0-84857938836"
"Hebb T.; Hawley J.P.; Hoepner A.G.F.; Neher A.L.; Wood D.","Hebb, Tessa (9535303300); Hawley, James P. (7102456841); Hoepner, Andreas G. F. (55097510800); Neher, Agnes L. (57218362867); Wood, David (57213465665)","9535303300; 7102456841; 55097510800; 57218362867; 57213465665","Introduction to the Routledge handbook of responsible investment","2015","The Routledge Handbook of Responsible Investment","","","","3","15","12","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088906943&partnerID=40&md5=46e8de90c69626eb0db2ebec8d5055ff","Editorial","Final","","Scopus","2-s2.0-85088906943"
"Talha M.; Salim A.S.A.; Ismail H.; Anantharaman R.N.","Talha, Mohammad (56487502400); Salim, Abdullah Sallehhuddin Abdullah (35222446200); Ismail, Hishamuddin (17135052600); Anantharaman, R.N. (6602781619)","56487502400; 35222446200; 17135052600; 6602781619","Sensitivity of socially responsible investment behaviour to gender","2016","International Journal of Applied Business and Economic Research","14","3","","1587","1604","17","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971264856&partnerID=40&md5=09d37147e77cb1800125f224987f32ae","Article","Final","","Scopus","2-s2.0-84971264856"
"Gond J.-P.; Piani V.","Gond, Jean-Pascal (8641107200); Piani, Valeria (55609378400)","8641107200; 55609378400","Organizing the collective action of institutional investors: Three case studies from the principles for responsible investment initiative","2013","Critical Studies on Corporate Responsibility, Governance and Sustainability","5","","","19","59","40","6","10.1108/S2043-9059(2013)0000005010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896524598&doi=10.1108%2fS2043-9059%282013%290000005010&partnerID=40&md5=b19dd8951b3dda5020d240e870b28262","Article","Final","","Scopus","2-s2.0-84896524598"
"Garriga A.C.","Garriga, Ana Carolina (35069453600)","35069453600","Human rights regimes, reputation, and foreign direct investment","2016","International Studies Quarterly","60","1","","160","172","12","26","10.1093/isq/sqw006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975840903&doi=10.1093%2fisq%2fsqw006&partnerID=40&md5=03790a680b480ab6cd3ecfa5426a374d","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84975840903"
"Sassen R.; Hinze A.-K.; Hardeck I.","Sassen, Remmer (36599423300); Hinze, Anne-Kathrin (57195242535); Hardeck, Inga (55808593100)","36599423300; 57195242535; 55808593100","Impact of ESG factors on firm risk in Europe","2016","Journal of Business Economics","86","8","","867","904","37","274","10.1007/s11573-016-0819-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016159846&doi=10.1007%2fs11573-016-0819-3&partnerID=40&md5=b5c19cfa2d469a306ff042b4a24d6851","Article","Final","","Scopus","2-s2.0-85016159846"
"Soyka P.; Bateman M.; Feldman I.","Soyka, Peter (6602596275); Bateman, Mark (36924612600); Feldman, Ira (56754169700)","6602596275; 36924612600; 56754169700","Environmental investing practices in Europe: A harbinger of future U.S. best practices?","2009","Environmental Cost Management","","","","1","70","69","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048418204&partnerID=40&md5=f7049c0b0cef6281f93d1e3f842e4bbd","Book chapter","Final","","Scopus","2-s2.0-85048418204"
"Hafenstein A.; Bassen A.","Hafenstein, Andrea (57203157713); Bassen, Alexander (15031271500)","57203157713; 15031271500","Influences for using sustainability information in the investment decision-making of non-professional investors","2016","Journal of Sustainable Finance and Investment","6","3","","186","210","24","16","10.1080/20430795.2016.1203598","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044376596&doi=10.1080%2f20430795.2016.1203598&partnerID=40&md5=458cfca56d7413612ca73cdb520d1afc","Article","Final","","Scopus","2-s2.0-85044376596"
"Jacobsen B.","Jacobsen, Ben (8547826500)","8547826500","Institutional investor support for climate change resolutions: A new challenge to capitalism or co-opted activism?","2013","Critical Studies on Corporate Responsibility, Governance and Sustainability","5","","","279","308","29","1","10.1108/S2043-9059(2013)0000005020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896518367&doi=10.1108%2fS2043-9059%282013%290000005020&partnerID=40&md5=20cb66fd27a8f3ee7a59eed2ae1b6d18","Article","Final","","Scopus","2-s2.0-84896518367"
"Louche C.","Louche, Céline (8535639900)","8535639900","Corporate social responsibility: The investor's perspective","2010","Professionals Perspectives of Corporate Social Responsibility","","","","211","231","20","7","10.1007/978-3-642-02630-0_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053512842&doi=10.1007%2f978-3-642-02630-0_12&partnerID=40&md5=629c4eb0e75f837b6af5dbc432934309","Book chapter","Final","","Scopus","2-s2.0-80053512842"
"Giamporcaro S.; Viviers S.","Giamporcaro, Stephanie (50461176300); Viviers, Suzette (24765743900)","50461176300; 24765743900","SRI in South Africa: A melting-pot of local and global influences","2014","Critical Studies on Corporate Responsibility, Governance and Sustainability","7","","","215","246","31","8","10.1108/S2043-905920140000007009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904992425&doi=10.1108%2fS2043-905920140000007009&partnerID=40&md5=5a6fc79d0691da5088bb60925ed51306","Article","Final","","Scopus","2-s2.0-84904992425"
"Sofronova Y.","Sofronova, Yulia (57218360662)","57218360662","Responsible investment in Russia","2015","The Routledge Handbook of Responsible Investment","","","","225","232","7","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088907363&partnerID=40&md5=dd8044dea8af570c55c8db66dc2e66b0","Book chapter","Final","","Scopus","2-s2.0-85088907363"
"Franks D.M.; Davis R.; Bebbington A.J.; Ali S.H.; Kemp D.; Scurrah M.","Franks, Daniel M. (35236786800); Davis, Rachel (58277289900); Bebbington, Anthony J. (7004217568); Ali, Saleem H. (11439396200); Kemp, Deanna (18434232500); Scurrah, Martin (25226221800)","35236786800; 58277289900; 7004217568; 11439396200; 18434232500; 25226221800","Conflict translates environmental and social risk into business costs","2014","Proceedings of the National Academy of Sciences of the United States of America","111","21","","7576","7581","5","335","10.1073/pnas.1405135111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901684078&doi=10.1073%2fpnas.1405135111&partnerID=40&md5=e3bbb1edb2505e1fd610f88baf7615c9","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84901684078"
"Savilaakso A.","Savilaakso, Antti (57218360658)","57218360658","Responsible investment in Finland","2015","The Routledge Handbook of Responsible Investment","","","","327","335","8","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088906277&partnerID=40&md5=4327e5464c0984ae96c464c7baecdbdb","Book chapter","Final","","Scopus","2-s2.0-85088906277"
"Joly C.","Joly, Carlos (35519764900)","35519764900","Why responsible investment falls short of its purpose and what to do about it","2010","Corporate Governance","10","1","","18","32","14","5","10.1108/14720701011021085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77049120509&doi=10.1108%2f14720701011021085&partnerID=40&md5=3c48f1824617035e055f5c505ebfc672","Article","Final","","Scopus","2-s2.0-77049120509"
"Louche C.","Louche, Céline (8535639900)","8535639900","Socially responsible investment: Global convergence or local divergence?","2009","Finance for a Better World: The Shift Toward Sustainability","","","","51","70","19","1","10.1057/9780230235755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016851047&doi=10.1057%2f9780230235755&partnerID=40&md5=f916785c561e599b3a3d01add6ecf489","Book chapter","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85016851047"
"Hebb T.","Hebb, Tessa (9535303300)","9535303300","The next generation of responsible investing","2012","The Next Generation of Responsible Investing","","","","1","258","257","3","10.1007/978-94-007-2348-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027338487&doi=10.1007%2f978-94-007-2348-1&partnerID=40&md5=976ab639f09df0edeedb10dce9743077","Book","Final","","Scopus","2-s2.0-85027338487"
"Nakai M.; Yamaguchi K.; Takeuchi K.","Nakai, Miwa (55361455200); Yamaguchi, Keiko (35235923800); Takeuchi, Kenji (56461932300)","55361455200; 35235923800; 56461932300","Can SRI funds better resist global financial crisis? Evidence from Japan","2016","International Review of Financial Analysis","48","","","12","20","8","47","10.1016/j.irfa.2016.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995449788&doi=10.1016%2fj.irfa.2016.09.002&partnerID=40&md5=7b8a59d4b631e336d8957e217d0f32ec","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84995449788"
"Dowell-Jones M.","Dowell-Jones, Mary (55746325500)","55746325500","Investors: Models and strategies for engaging with human rights","2016","Business and Human Rights: From Principles to Practice","","","","209","225","16","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109957681&partnerID=40&md5=c4e54d80d6b1b6a9c8d796740d3d4a10","Book chapter","Final","","Scopus","2-s2.0-85109957681"
"Fung H.-G.; Law S.A.; Yau J.","Fung, Hung-Gay (7102805552); Law, Sheryl A. (55824025200); Yau, Jot (8445502900)","7102805552; 55824025200; 8445502900","Socially responsible investment in a global environment","2010","Socially Responsible Investment in a Global Environment","","","","","","192","30","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881730312&partnerID=40&md5=ecae1b3b69dec95e4e6ebc56c4994060","Book","Final","","Scopus","2-s2.0-84881730312"
"Rees W.; Rodionova T.","Rees, William (57533100800); Rodionova, Tatiana (55802268000)","57533100800; 55802268000","What type of controlling investors impact on which elements of corporate social responsibility?","2013","Journal of Sustainable Finance and Investment","3","3","","238","263","25","18","10.1080/20430795.2013.791143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928567417&doi=10.1080%2f20430795.2013.791143&partnerID=40&md5=5eeb0d0b82f867574462c7b7b63acced","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84928567417"
"Staub-Bisang M.","Staub-Bisang, Mirjam (57190952572)","57190952572","Sustainable Investing for Institutional Investors: Risks, Regulations and Strategies","2012","Sustainable Investing for Institutional Investors: Risks, Regulations and Strategies","","","","1","328","327","23","10.1002/9781119199137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920418851&doi=10.1002%2f9781119199137&partnerID=40&md5=28851a666be7c5c907d9efbd22619777","Book","Final","","Scopus","2-s2.0-84920418851"
"Richardson B.J.","Richardson, Benjamin J. (7202395875)","7202395875","Socially Responsible Investment Law: Regulating the Unseen Polluters","2009","Socially Responsible Investment Law: Regulating the Unseen Polluters","","","","1","618","617","78","10.1093/acprof:oso/9780195333459.001.0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922893337&doi=10.1093%2facprof%3aoso%2f9780195333459.001.0001&partnerID=40&md5=78ce635d096fa2fc775a5ebb9bd18b24","Book","Final","","Scopus","2-s2.0-84922893337"
"Syed A.M.","Syed, Ali Murad (57188965460)","57188965460","Environment, social, and governance (ESG) criteria and preference of managers","2017","Cogent Business and Management","4","1","1340820","","","","32","10.1080/23311975.2017.1340820","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044949590&doi=10.1080%2f23311975.2017.1340820&partnerID=40&md5=04f05b2dbe342dc0deb422c4b3d4d89b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85044949590"
"Tourani-Rad A.; Ingley C.","Tourani-Rad, Alireza (6507830742); Ingley, Coral (6602366772)","6507830742; 6602366772","Handbook on emerging issues in corporate governance","2010","Handbook on Emerging Issues in Corporate Governance","","","","1","304","303","2","10.1142/7502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970939088&doi=10.1142%2f7502&partnerID=40&md5=7fdab605553935aed8d49ff3c06f49f9","Book","Final","","Scopus","2-s2.0-84970939088"
"Williams G.","Williams, Geoffrey (55469206200)","55469206200","Sustainable and responsible investment in Asia","2010","Responsible Management in Asia: Perspectives on CSR","","","","234","255","21","0","10.1057/9780230306806_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015855847&doi=10.1057%2f9780230306806_15&partnerID=40&md5=186728e68cc096394ebadf37280521f9","Book chapter","Final","","Scopus","2-s2.0-85015855847"
"Theurillat T.; Crevoisier O.; Salomon V.","Theurillat, Thierry (57491870300); Crevoisier, Olivier (6602441067); Salomon, Victoriya (56915907200)","57491870300; 6602441067; 56915907200","Market finance and sustainable investment funds: Disconnection with the territorial context; [Finance de Marché et fonds d'investissement durables: La coupure au territoire]","2017","Geographie Economie Societe","19","4","","537","560","23","0","10.3166/ges.19.2017.0024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044197347&doi=10.3166%2fges.19.2017.0024&partnerID=40&md5=ab9e9a9faa91f698a1d1c6df513d5d13","Review","Final","","Scopus","2-s2.0-85044197347"
"Jacobsen B.","Jacobsen, Ben (8547826500)","8547826500","Increasing the effectiveness of sri corporate engagement on climate change through a responsive regulation framework","2014","Critical Studies on Corporate Responsibility, Governance and Sustainability","7","","","149","171","22","0","10.1108/S2043-905920140000007006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911371136&doi=10.1108%2fS2043-905920140000007006&partnerID=40&md5=f7aa8d0574abec70f72095109393f94f","Article","Final","","Scopus","2-s2.0-84911371136"
